ingredient_id,ingredient_name,norm_name
1842,TJ's Organic Brown Sugar BBQ Sauce & Marinade,brown sugar bbq sauce & marinade
1843,"Fresh Cilantro, chopped, for garnish (optional)",cilantro
1844,TJ's Organic Tomato & Roasted Red Pepper Soup,tomato & roasted red pepper soup
1845,TJ's Channa Masala,channa masala
1846,"TJ's Greek Yogurt or Sour Cream and chopped parsley, for garnish (optional)",greek yogurt or sour cream and parsley
1847,"TJ's Tandoori Naan, cooked according to package directions, for dipping (optional)",tandoori naan
1848,TJ's Fully Cooked Traditional Carnitas,cooked traditional carnitas
1849,TJ's Frozen Organic Jasmine Rice,frozen jasmine rice
1850,"TJ's Organic Black Beans, rinsed and drained",black beans
1851,TJ's Pico de Gallo,pico gallo
1852,TJ's Jalapeño Sauce,jalapeño sauce
1853,"TJ's Fresh Cilantro, sliced Jalapeno, and sliced Lime, for garnish (optional)",cilantro
1854,TJ's Kettle Cooked Chicken Soup,kettle cooked chicken soup
1855,Gnocchi (shelf-stable),gnocchi
1856,TJ's Whipping Cream (shelf-stable),cream
1857,"TJ's Fresh Thyme, for garnish (optional)",thyme
1858,TJ's Italian Style Soffritto Seasoning Blend,italian style soffritto seasoning blend
1859,"handfuls Organic Shredded Kale, chopped",handfuls kale
1860,"TJ's Organic Great Northern Beans, drained",great northern beans
1861,TJ's Shredded Mozzarella Cheese,shredded mozzarella cheese
1862,"TJs Organic French Rolls, heated or toasted to your preference",tjs french rolls
1863,"TJ's Garlic, crushed",garlic
1864,"TJ's Shallots, sliced thinly",shallots
1865,TJ's All Natural Drumsticks,drumsticks
1866,TJ's Six Piece Organic Chicken Family Pack,six piece chicken family
1867,TJ's Spanish Extra Virgin Olive Oil,extra virgin olive oil
1868,"TJ's Sweet White Onions, roughly sliced (about 4 cups)",sweet white onions
1869,"TJ's Ginger, chopped",ginger
1870,TJ's Spanish Manzanilla Olives with Pemento Paste,spanish manzanilla olives with pemento paste
1871,Joseph's All Purpose White Flour,all purpose flour
1872,TJ's Ground Cayenne Pepper,ground cayenne pepper
1873,TJ's Organic Chicken Broth,chicken broth
1874,"TJ's Lemon, juiced",lemon
1875,"TJ's Dates, coarsely chopped",dates
1876,"TJ's Jasmine White Rice, cooked",jasmine white rice
1877,"TJ's Portobello Mushrooms, diced",portobello mushrooms
1878,TJ's Beef-less Ground Beef,beef-less ground beef
1879,TJ's Organic Spicy Taco Sauce,spicy taco sauce
1880,TJ's Tortillas,tortillas
1881,"TJ's Iceberg Lettuce, shredded",iceberg lettuce
1882,"TJ's Roma Tomatoes, diced",roma tomatoes
1883,TJ's Mild Shredded Cheddar Cheese,mild shredded cheddar cheese
1884,TJ's Steamed Lentils,steamed lentils
1885,"TJ's Frozen Organic Brown Rice, heated",frozen brown rice
1886,TJ's Baby Spinach,baby spinach
1887,"TJ's Red Bell Pepper, sliced",red bell pepper
1888,"TJ's Red Onion, chopped",red onion
1889,TJ's Sundried Tomatoes in Olive Oil,sundried tomatoes in olive oil
1890,"TJ's Garlic Cloves, peeled and diced",garlic cloves
1891,"TJ's Parsley, chopped",parsley
1892,TJ's Organic Italian Extra Virgin Olive Oil (or your favorite TJ's Olive Oil),extra virgin olive oil
1893,TJ's Organic Cherry Tomatoes,cherry tomatoes
1894,"TJ's Zucchini, sliced into half-moons",zucchini
1895,"TJ's Fresh Basil, chopped (plus more for garnish)",basil
1896,TJ's Corn (fresh or thawed from frozen),corn
1897,TJ's Hearts of Palm Pasta,hearts palm pasta
1898,TJ's Sea Salt and Black Pepper,sea salt and black pepper
1899,TJ's Asian Stir Fry Veggies,asian stir fry veggies
1900,"TJ's Firm Tofu, pressed and cubed",firm tofu
1901,TJ's Organic Toasted Sesame Oil,sesame oil
1902,TJ's Orange Juice,orange juice
1903,TJ's Clover Honey,clover honey
1904,"TJ's Fresh Ginger, grated",ginger
1905,TJ's All Natural Ground Turkey,ground turkey
1906,TJ's Yellow Onion,yellow onion
1907,TJ's Mushroom & Company Multipurpose Umami Seasoning Blend,mushroom & company multipurpose umami seasoning blend
1908,TJ's Ciabatta Rolls (halved lengthwise) or 4 TJ's Brioche Buns,ciabatta rolls or brioche buns
1909,TJ's Sliced Aged Swiss Cheese,sliced aged swiss cheese
1910,"TJ's Balsamic Glaze and/or Organic Yellow Mustard, whichever you prefer",balsamic glaze yellow mustard
1911,TJ's Salad Greens or Microgreens,salad greens or microgreens
1912,TJ's Pineapple,pineapple
1913,"TJ's Frozen Jasmine Rice, heated",frozen jasmine rice
1914,TJ's Frozen BBQ Chicken Teriyaki,frozen bbq chicken teriyaki
1915,TJ's Coconut Oil,coconut oil
1916,TJ's Soyaki,soyaki
1917,Joe's Organic Baked Teriyaki Tofu,teriyaki tofu
1918,"TJs Organic Brown Sugar BBQ Sauce & Marinade, plus more to finish, if desired",tjs brown sugar bbq sauce & marinade
1919,TJ's Soycutash,soycutash
1920,"water, or more if needed",water
1921,TJ's Organic Power to the Greens,power greens
1922,Extra Virgin Olive Oil,extra virgin olive oil
1923,"Salt & pepper, to taste",salt & pepper
1924,TJ's Taquitos (Beef or Chicken),taquitos
1925,TJ's Enchilada Sauce,enchilada sauce
1926,"TJ's Shredded Mexican Cheese Blend, divided",shredded mexican cheese blend
1927,"TJ's Green Onions, white and green parts, sliced",green onions
1928,TJ's Fire Roasted Diced Green Chiles,fire roasted diced green chiles
1929,TJ's Aioli Garlic Mustard Sauce,aioli garlic mustard sauce
1930,TJ's Potato Medley,potato medley
1931,TJ's Sweet and Spicy Pecans,sweet and spicy pecans
1932,"TJ's Parsley, plus more for garnish",parsley
1933,TJ's Fresh Salmon Boneless Skinless Fillets (2 large fillets),salmon boneless skinless fillets
1934,"TJ's Lemon, sliced into wedges (garnish)",lemon
1935,"TJ's Tilapia Filets, defrosted according to package directions",tilapia filets
1936,TJ's Ghee,ghee
1937,TJ's Smoky Peach Salsa,smoky peach salsa
1938,"TJ's Smoked Paprika, Sea Salt & Pepper",paprika
1939,"TJ's Lemons &Cilantro, for garnish",lemons & cilantro
1940,TJ's Fresh Cilantro (optional garnish),cilantro
1941,"You will also need Bamboo Skewers, soaked in water for at least 20 minutes",bamboo skewers
1942,TJ's Spicy Italian Chicken Sausage (or any spicy TJ's Chicken Sausage),spicy italian chicken sausage
1943,"TJ's Extra Virgin Olive Oil, divided",extra virgin olive oil
1944,"TJ's Spice of the World, Garlic Powder",spice world
1945,"TJ's Spices of the World, Oregano",spices world
1946,TJ's Organic Low Sodium Chicken Broth,low sodium chicken broth
1947,"TJ's Organic Red Quinoa, rinsed and drained",red quinoa
1948,"TJ's Organic Tuscan Kale, stems removed",tuscan kale
1949,"TJ's Grated Parmesan Cheese or Fresh Lemon, sliced, for garnish",parmesan cheese or lemon
1950,TJ's Spaghetti Squash (seasonally available),spaghetti squash
1951,TJ's Party Meatballs,party meatballs
1952,TJ's Marinara Sauce,marinara sauce
1953,"TJ's Grated Parmesan Cheese, to taste",parmesan cheese
1954,"TJ's Sea Salt & Ground Black Pepper, to taste",sea salt & ground black pepper
1955,"TJ's Onion, diced",onion
1956,"TJ's Premium Peeled Garlic, minced",premium garlic
1957,"TJ's Jalapeños, deseeded and diced (use gloves!)",jalapeños
1958,TJ's Chicken Thighs,chicken thighs
1959,"TJ's Organic Jasmine Rice, heated according to package directions",jasmine rice
1960,"TJ's Organic Black Beans, heated according to package directions",black beans
1961,"TJ's Fresh Lime wedges and chopped Fresh Cilantro, for garnish",lime wedges and cilantro
1962,"TJ's Yellow Onion, thinly sliced",yellow onion
1963,"TJ's Frozen Mélange &agrave; Trois (Red, Yellow & Green Bell Pepper Strips)",frozen mélange & trois red
1964,TJ's Pollo Asado Autentico,pollo asado autentico
1965,TJ's Shawarma Chicken Thighs,shawarma chicken thighs
1966,"TJ's Organic Free Range Chicken Broth, plus 2 cups water",free range chicken broth
1967,TJ's Basmati Rice (dry),basmati rice
1968,TJ's Organic Ground Beef,ground beef
1969,TJ's Cheddar with Caramelized Onions,cheddar with caramelized onions
1970,"TJ's Fully Cooked Uncured Bacon, chopped",uncured bacon
1971,TJ's Sriracha & Roasted Garlic BBQ Sauce,sriracha & roasted garlic bbq sauce
1972,TJ's Real Mayonnaise,real mayonnaise
1973,cube Dorot Garlic Cubes,cube dorot garlic cubes
1974,"TJ’s Organic Flake Coconut, divided",flake coconut
1975,"TJ’s Non-Dairy Coconut Beverage (Vanilla Flavor), divided",non-dairy coconut beverage
1976,TJ’s Coconut Cold Brew Coffee Concentrate (or original TJ's Cold Brew Coffee Concentrate),coconut cold brew coffee
1977,"You will also need 12 wooden craft sticks, 12 small square pieces of foil and 12 small paper cups to use as molds",wooden craft sticks
1978,TJ's Limone Alfredo Sauce,limone alfredo sauce
1979,TJ's Frozen Cooked Medium Shrimp,frozen cooked medium shrimp
1980,"TJ's Parsley (optional, garnish)",parsley
1981,"TJ's Pie Crust, defrosted according to package instructions",pie crust
1982,"TJ's Roasted & Mashed Sweet Potatoes (seasonally available), defrosted",roasted & mashed sweet potatoes
1983,TJ's Whipping Cream,cream
1984,TJ's Vanilla Extract,vanilla extract
1985,TJ's Ground Nutmeg (seasonally available),ground nutmeg
1986,TJ's Sugar,sugar
1987,TJ's Coconut Oil Spray or Canola Oil Spray,coconut oil spray or canola oil spray
1988,TJ's Banana Bread Mix,banana bread mix
1989,TJ's Organic Unsweetened Flake Coconut,flake coconut
1990,TJ's Uncrystallized Candied Ginger Pieces,candied ginger pieces
1991,TJ’s Sunflower Oil,oil
1992,"Banana, smashed",banana
1993,"TJ's Creamy Peanut Butter, melted (optional, for garnish)",creamy peanut butter
1994,"TJ's Canola Oil or Coconut Oil Spray, to grease pan",canola oil or coconut oil spray
1995,TJ's Brownie Truffle Baking Mix,brownie truffle baking mix
1996,"TJ's Fleur de Sel Caramel Sauce, warmed in the microwave",fleur sel caramel sauce
1997,TJ's Apricots,apricots
1998,"TJ's Goat's Milk Creamy Cheese or 1 (5 oz.) log TJ's Chèvre with Honey, warmed to room temperature",goat milk creamy cheese or chèvre with honey
1999,TJ's Sliced Honey Roasted Almonds,sliced honey roasted almonds
2000,TJ's Coconut Macaroons (available Jan-Sep),coconut macaroons
2001,"TJ's Pie Crust, defrosted in fridge overnight",pie crust
2002,"TJ's Gala Apples, peeled, cored & diced",gala apples
2003,"TJ's Meyer Lemon, juice only",meyer lemon
2004,"TJ's Unbleached All Purpose Flour, plus more for rolling dough",all purpose flour
2005,"Fleur de Sel Caramel Sauce (or more, to taste)",fleur sel caramel sauce or
2006,"TJ's Egg, beaten with 1 tsp Water",egg
2007,TJ's Turbinado Sugar (optional for sanding tops),turbinado sugar
2008,*You will also need a wide-mouthed jar or circular cookie cutter (3.5 in diameter = about 7 hand pies),* or circular cookie cutter
2009,"TJ's Nuts (TJ's Raw Cashew Pieces, TJ's Raw Pecan Pieces, TJ's Walnut Halves & Pieces)",nuts cashew pieces
2010,TJ's Pumpkin Pie Spice (seasonal),pumpkin pie spice
2011,TJ's Breaded Chicken Tenderloin Breasts,chicken tenderloin breasts
2012,"TJ's Plain Bagels, sliced in half",plain bagels
2013,"TJ's Sriracha Sauce, divided",sriracha sauce
2014,TJ's Bread & Butter Pickle Chips,bread & butter pickle chips
2015,TJ's Pretzel Bagel,pretzel bagel
2016,TJ's Cocoa Almond Spread,cocoa almond spread
2017,"TJ's Uncured Dry Rubbed Sliced Bacon, cooked",dry rubbed sliced bacon
2018,TJ's Truffle Brownie Mix,truffle brownie mix
2019,TJ's Dried Montmorency Cherries,dried montmorency cherries
2020,TJ's Walnut Halves and Pieces,walnut halves and pieces
2021,"TJ's Chocolate Chip Cookie Dough, softened to room temperature",chocolate chip cookie dough
2022,TJ's Turkey Cranberry Apple Salad (seasonal),turkey cranberry apple salad
2023,"TJ's Multigrain Bread (toasted or untoasted, your call)",multigrain bread or
2024,"TJ's Organic Romaine Hearts, rinsed and torn into pieces",romaine hearts
2025,"TJ's Toaster Waffles, heated",toaster waffles
2026,TJ's Greek Honey Yogurt,greek honey yogurt
2027,"TJ's Bananas, sliced thin",bananas
2028,"TJ's Strawberries, hulled and sliced top to bottom",strawberries
2029,"TJ's Tuna in Olive Oil, drained",tuna in olive oil
2030,TJ's Sweet Onion,sweet onion
2031,TJ's Organic Mayonnaise,mayonnaise
2032,TJ's Organic Romaine Lettuce leaves,romaine lettuce leaves
2033,TJ's Pita Bread Pockets,pita bread pockets
2034,TJ's frozen shrimp 70-110 medium peeled,frozen shrimp medium
2035,fresh lime juice,lime juice
2036,fresh lemon juice,lemon juice
2037,"medium red onion, finely minced",medium red onion
2038,"Tbsp. fresh cilantro, minced",tbsp cilantro
2039,"frozen peaches, thawed",frozen peaches
2040,medium ripe avocado,medium ripe avocado
2041,medium red bell peppers,medium red bell peppers
2042,Salt and pepper to taste,salt and pepper
2043,"TJ's Large Egg, whisked",egg
2044,TJ's Spiced Chai Black Tea Concentrate (do not dilute!),spiced chai black tea
2045,TJ's Dry Toasted Pecan Pieces,dry pecan pieces
2046,TJ's Half &Half,half & half
2047,"TJ's Shaved Cheese Blend, divided",cheese blend
2048,"TJ's Super Sweet Baby Bell Peppers, cored and sliced into rings",super sweet baby bell peppers
2049,TJ's Red Onion,red onion
2050,"TJ's Soy Chorizo, casing removed and crumbled",soy chorizo
2051,TJ's Mini Pearl Grape Tomatoes (garnish),mini pearl grape tomatoes
2052,TJ's Cilantro (garnish),cilantro
2053,"TJ's Yellowfin Tuna in Olive Oil, drained",yellowfin tuna in olive oil
2054,TJ's Mayo,mayo
2055,TJ's Celery,celery
2056,TJ's Red Bell Pepper,red bell pepper
2057,"TJ's Avocado, sliced in half and pit removed",avocado
2058,TJ's Nonfat Greek Yogurt (any kind),nonfat greek yogurt
2059,TJ's Almond Beverage (Vanilla or Plain),almond beverage
2060,TJ's Chia Seeds,chia seeds
2061,TJ’s Bagel,bagel
2062,TJ’s Smoked Salmon,smoked salmon
2063,"TJ’s Walnuts, crushed",walnuts
2064,TJ’s Golden Raisins,golden raisins
2065,TJ’s Capers,capers
2066,TJ's Shrimp Seafood Burger Patties,shrimp seafood burger patties
2067,TJs Organic Spring Mix,tjs spring mix
2068,TJs Carrot Ginger Miso Salad Dressing,tjs carrot ginger miso salad dressing
2069,Radish thinly sliced,radish thinly sliced
2070,"TJ's Russet Potatoes, rinsed and dried",russet potatoes
2071,"TJ's Yellow Onion, rinsed and dried",yellow onion
2072,"TJ's Whole Organic Carrots, rinsed and dried",whole carrots
2073,"TJ’s Tricolor Peppers, rinsed and dried",tricolor peppers
2074,"TJ’s Organic Broccoli Florets, rinsed and dried",broccoli florets
2075,TJ’s Spicy Italian Chicken Sausages (or your favorite TJ's fully cooked chicken sausage),spicy italian chicken sausages
2076,"TJ’s 21 Seasoning Salute, divided",salute
2077,"TJ's Sea Salt, divided",sea salt
2078,TJ’s Frozen Rice Medley,frozen rice medley
2079,"TJ's Frozen Brown Rice, microwaved according to package directions",frozen brown rice
2080,"your favorite roasted vegetables, cold or warm (we used Brussels Sprouts & Delicata Squash, feel free to sub in whatever you have on hand)",vegetables
2081,TJ's Kale,kale
2082,TJ's Pepita Salsa,pepita salsa
2083,"TJ's Gourmet Pie Crusts, defrosted in the refrigerator",gourmet pie crusts
2084,TJ's Organic Foursome Vegetables,foursome vegetables
2085,TJ's Just Chicken,chicken
2086,TJ's Thai Yellow Curry Sauce,thai yellow curry sauce
2087,"small, oven-safe ramekins",small
2088,small rimmed baking sheet,baking sheet
2089,TJ's Zucchini (4-5 medium zucchinis),zucchini
2090,"TJ's Unsalted Butter, divided",butter
2091,"TJ's Yellow Onion, sliced thinly",yellow onion
2092,TJ's Balsamic Vinegar of Modena,balsamic vinegar modena
2093,TJ's Shredded Mozzarella,mozzarella
2094,TJ's Artisan Bread (we used the Rustic variety),artisan bread
2095,"TJ's Bananas, sliced",bananas
2096,"TJ's Strawberries, sliced into heart shapes",strawberries
2097,"TJ's Cara Cara Oranges (if unavailable, Navels or Valencias will work just fine)",cara cara oranges
2098,TJ's Unsweetened Vanilla Almond Milk,vanilla almond milk
2099,"TJ's Ghee, melted",ghee
2100,TJ's Go Raw Trek Mix (or Oh My! Omega Trek Mix),go trek mix
2101,TJ's Cinnamon,cinnamon
2102,TJ's Sugar (optional),sugar
2103,TJ's Bread,bread
2104,TJ's Nutmeg (optional - Seasonal product),nutmeg
2105,TJ's Organic Strawberries,strawberries
2106,TJ's Organic Banana,banana
2107,TJ's Organic Thompson Seedless Raisins,thompson seedless raisins
2108,"TJ's Canola Spray, to grease pan",canola spray
2109,TJ's Chicken Breakfast Sausage,chicken breakfast sausage
2110,"TJ's Unexpected Cheddar, shredded and divided (you'll have about 2 cups shredded)",cheddar
2111,TJ's Trader Potato Tots (roughly half a bag),trader potato tots
2112,"TJ's Fully Cooked Bacon, diced, for garnish (optional)",bacon
2113,"TJ's Cultured Butter, softened",cultured butter
2114,TJ's Sliced French Brioche,sliced french brioche
2115,TJ's Traditional Whole Milk Ricotta Cheese OR Part Skim Ricotta Cheese,traditional whole milk ricotta cheese or part skim ricotta cheese
2116,TJ's Raspberry Preserves,raspberry preserves
2117,"TJ's Everything Bagels, sliced in half",everything bagels
2118,TJ's Egg Salad,egg salad
2119,"TJ's Pico de Gallo, hot or mild",pico gallo
2120,"TJ's Fresh Chives, chopped, for garnish (optional)",chives
2121,TJ's Greek Whole Milk Egg Nog Yogurt OR Cultured Coconut Nog (seasonal),greek whole milk egg nog yogurt or cultured coconut nog
2122,TJ's Granola,granola
2123,TJ's Pomegranate Seeds,pomegranate seeds
2124,"TJ's Pie Crusts, thawed according to package directions",pie crusts
2125,"TJ's Palak Paneer, microwaved according to package directions",palak paneer
2126,TJ's Imported Olive Oil,extra virgin olive oil
2127,"TJ's Gyoza Potstickers (Pork, Chicken, Shrimp or Vegetable)",gyoza potstickers pork
2128,TJ's Low Sodium Chicken Broth,low sodium chicken broth
2129,TJ's Reduced Sodium Soy Sauce,reduced sodium soy sauce
2130,"TJ's Fresh Cilantro, for garnish",cilantro
2131,TJ’s Hot Sauce (for garnish),hot sauce
2132,TJ's Pound Plus Dark Chocolate or TJ's Pound Plus 72% Cacao Dark Chocolate,dark chocolate or plus cacao dark chocolate
2133,TJ's Instant Coffee Packets All Dressed Up with Creamer & Sugar,instant coffee all with creamer & sugar
2134,"TJ's Dry Roasted & Salted Pistachios, shelled",dry roasted & salted pistachios
2135,TJ's Joe-Joe's Cookies,joe- cookies
2136,"TJ's Cream Cheese, quartered and softened",cream cheese
2137,TJ's Fig Butter,fig butter
2138,"TJ's Dried Apricots, diced",dried apricots
2139,TJ's Pizza Crust,pizza crust
2140,TJ's Organic Shredded Mozzarella Cheese,shredded mozzarella cheese
2141,Sliced Pepperoni,sliced pepperoni
2142,TJ's Organic Oregano (optional),oregano
2143,TJ's Buttermilk Protein Pancake Mix,buttermilk protein pancake mix
2144,"TJ's Organic Wild Blueberries, thawed and divided",wild blueberries
2145,TJ's Blarney Scone (Seasonal),blarney scone
2146,TJ's Seville Orange Marmalade,seville orange marmalade
2147,Kerrygold® Irish Butter,kerrygold® irish butter
2148,TJ's Sliced Crimini Mushrooms,sliced crimini mushrooms
2149,TJ's Miso Ginger Broth,miso ginger broth
2150,"TJ's Baby Bok Choy, rinsed and trimmed",baby bok choy
2151,"TJ's Organic Extra Firm Sprouted Tofu, cut into bite-size pieces",extra firm sprouted tofu
2152,"TJ's Sesame Oil & Soy Sauce, for garnish",sesame oil & soy sauce
2153,TJ's Ground Turkey (about 1.5 pounds),ground turkey
2154,"Fresh Sage leaves, chopped (plus more for garnish)",sage leaves
2155,TJ's Gone Berry Crazy Chocolate Covered Strawberry Slices,gone berry crazy chocolate covered strawberry slices
2156,TJ's Organic Midnight Moo Chocolate Flavored Syrup,midnight moo chocolate flavored syrup
2157,TJ's Belgian Butter Waffle Cookies,belgian butter waffle cookies
2158,TJ's Dry Rubbed Bacon,dry rubbed bacon
2159,"TJ's Kumato Tomatoes, sliced",kumato tomatoes
2160,"TJ's Gluten Free Whole Grain or Multigrain Bread (toasted or untoasted, your call!)",gluten free whole grain or multigrain bread or
2161,"TJ's Salted Butter, divided",butter
2162,TJ's Large Eggs (1 egg per sandwich),eggs
2163,TJ's Organic Chicken Drumsticks,chicken drumsticks
2164,TJ's BBQ Rub and Seasoning with Coffee and Garlic,bbq rub and with coffee and garlic
2165,"TJ's Pumpkin Pie, broken into pieces (reserve some of the crust edges for garnish)",pumpkin pie
2166,Whipped Cream,whipped cream
2167,"TJ's D'Anjou Pear, peeled, halved and cored",d'anjou pear
2168,TJ's Organic Grass Fed Plain Whole Milk Yogurt,grass fed plain whole milk yogurt
2169,TJ's Gluten Free Cranberry Maple Nut Granola,gluten free cranberry maple nut granola
2170,"TJ's Turkey, diced",turkey
2171,TJ's Canned Corn,corn
2172,TJ's Frozen Shelled Edamame,frozen edamame
2173,TJ's Condensed Cream of Portabella Mushroom Soup (seasonal),condensed cream portabella mushroom soup
2174,"TJ's Pie Crusts, both crusts defrosted",pie crusts
2175,TJ's Olive Oil for sautéing,extra virgin olive oil
2176,TJ's Pie Pumpkin,pie pumpkin
2177,"TJ's Frozen Pie Crust, thawed according to package directions",frozen pie crust
2178,to 1 cup whipping cream (use more for a larger Pie Pumpkin),cream
2179,"TJ's Butter, melted",butter
2180,TJ's Organic Brown Sugar (use more for a larger Pie Pumpkin),brown sugar
2181,"TJ's Large Eggs, lightly beaten",eggs
2182,TJ's Pumpkin Pie Spice,pumpkin pie spice
