ingredient_id,ingredient_name
2261,TJ's Shrimp Seafood Burger Patties
2262,bag TJs Organic Spring Mix
2263,TJs Carrot Ginger Miso Salad Dressing
2264,Radish thinly sliced
2265,"TJ's Russet Potatoes, rinsed and dried"
2266,"TJ's Yellow Onion, rinsed and dried"
2267,"TJ's Whole Organic Carrots, rinsed and dried"
2268,"bag TJ’s Tricolor Peppers, rinsed and dried"
2269,"bag TJ’s Organic Broccoli Florets, rinsed and dried"
2270,TJ’s Spicy Italian Chicken Sausages (or your favorite TJ's fully cooked chicken sausage)
2271,"TJ’s Extra Virgin Olive Oil, divided"
2272,"TJ’s 21 Seasoning Salute, divided"
2273,"TJ's Sea Salt, divided"
2274,bags TJ’s Frozen Rice Medley
2275,"TJ's Frozen Brown Rice, microwaved according to package directions"
2276,"of your favorite roasted vegetables, cold or warm (we used Brussels Sprouts & Delicata Squash, feel free to sub in whatever you have on hand)"
2277,handfuls TJ's Kale
2278,TJ's Pepita Salsa
2279,"TJ's Gourmet Pie Crusts, defrosted in the refrigerator"
2280,TJ's Organic Foursome Vegetables
2281,diced TJ's Yellow Onion
2282,1/2 cups TJ's Just Chicken
2283,bottle TJ's Thai Yellow Curry Sauce
2284,"small, oven-safe ramekins"
2285,small rimmed baking sheet
2286,shredded TJ's Zucchini (4-5 medium zucchinis)
2287,"1/2 teaspoons TJ's Sea Salt, divided"
2288,"TJ's Unsalted Butter, divided"
2289,"medium TJ's Yellow Onion, sliced thinly"
2290,TJ's Balsamic Vinegar of Modena
2291,"frozen TJ's Roasted Corn, defrosted"
2292,TJ's Shredded Mozzarella
2293,"chopped TJ's Cilantro, plus more for garnish"
2294,thick slices TJ's Artisan Bread (we used the Rustic variety)
2295,"TJ's Bananas, sliced"
2296,TJ's Maple Syrup
2297,"TJ's Strawberries, sliced into heart shapes"
2298,"TJ's Cara Cara Oranges (if unavailable, Navels or Valencias will work just fine)"
2299,1/2 cups TJ's Unsweetened Vanilla Almond Milk
2300,"TJ's Ghee, melted"
2301,TJ's Go Raw Trek Mix (or Oh My! Omega Trek Mix)
2302,TJ's Cinnamon
2303,TJ's Sugar (optional)
2304,slices of your favorite TJ's Bread
2305,1/2 Tablespoons TJ's Clarified Butter (Ghee)
2306,dashes TJ's Nutmeg (optional - Seasonal product)
2307,TJ's Organic Strawberries
2308,TJ's Organic Banana
2309,TJ's Organic Thompson Seedless Raisins
2310,"TJ's Canola Spray, to grease pan"
2311,TJ's Chicken Breakfast Sausage
2312,"to 1 block TJ's Unexpected Cheddar, shredded and divided (you'll have about 2 cups shredded)"
2313,TJ's Trader Potato Tots (roughly half a bag)
2314,"slices TJ's Fully Cooked Bacon, diced, for garnish (optional)"
2315,"TJ's Cultured Butter, softened"
2316,slice TJ's Sliced French Brioche
2317,TJ's Traditional Whole Milk Ricotta Cheese OR Part Skim Ricotta Cheese
2318,TJ's Raspberry Preserves
2319,"TJ's Everything Bagels, sliced in half"
2320,tub TJ's Egg Salad
2321,"tub TJ's Pico de Gallo, hot or mild"
2322,"TJ's Fresh Chives, chopped, for garnish (optional)"
2323,container TJ's Greek Whole Milk Egg Nog Yogurt OR Cultured Coconut Nog (seasonal)
2324,Your favorite TJ's Granola
2325,TJ's Pomegranate Seeds
2326,"TJ's Pie Crusts, thawed according to package directions"
2327,"trays TJ's Palak Paneer, microwaved according to package directions"
2328,TJ's Imported Olive Oil
2329,"TJ's Gyoza Potstickers (Pork, Chicken, Shrimp or Vegetable)"
2330,TJ's Low Sodium Chicken Broth
2331,bag TJ's Baby Spinach
2332,TJ's Reduced Sodium Soy Sauce
2333,"Handful of chopped TJ's Fresh Cilantro, for garnish"
2334,"TJ’s Crunchy Chili Onion, or your favorite TJ’s Hot Sauce (for garnish)"
2335,bar TJ's Pound Plus Dark Chocolate or TJ's Pound Plus 72% Cacao Dark Chocolate
2336,TJ's Heavy Cream
2337,packets TJ's Instant Coffee Packets All Dressed Up with Creamer & Sugar
2338,"bag TJ's Dry Roasted & Salted Pistachios, shelled"
2339,of your favorite TJ's Joe-Joe's Cookies
2340,"TJ's Cream Cheese, quartered and softened"
2341,TJ's Fig Butter
2342,"Handful TJ's Dried Apricots, diced"
2343,Handful TJ's Walnut Baking Pieces
2344,TJ's Pizza Crust
2345,1/2 cups TJ's Organic Shredded Mozzarella Cheese
2346,Sliced Pepperoni
2347,A few dashes TJ's Organic Oregano (optional)
2348,TJ's Buttermilk Protein Pancake Mix
2349,"bag TJ's Organic Wild Blueberries, thawed and divided"
2350,TJ's Blarney Scone (Seasonal)
2351,TJ's Seville Orange Marmalade
2352,Kerrygold® Irish Butter
2353,bag TJ's Sliced Crimini Mushrooms
2354,TJ's Miso Ginger Broth
2355,"TJ's Baby Bok Choy, rinsed and trimmed"
2356,"(16 oz.) TJ's Organic Extra Firm Sprouted Tofu, cut into bite-size pieces"
2357,"TJ's Sesame Oil & Soy Sauce, for garnish"
2358,TJ's Ground Turkey (about 1.5 pounds)
2359,"Fresh Sage leaves, chopped (plus more for garnish)"
2360,TJ's Gone Berry Crazy Chocolate Covered Strawberry Slices
2361,TJ's Organic Midnight Moo Chocolate Flavored Syrup
2362,TJ's Belgian Butter Waffle Cookies
2363,TJ's Dry Rubbed Bacon
2364,TJ's Sliced Aged Swiss Cheese
2365,"TJ's Kumato Tomatoes, sliced"
2366,"TJ's Gluten Free Whole Grain or Multigrain Bread (toasted or untoasted, your call!)"
2367,"TJ's Salted Butter, divided"
2368,TJ's Large Eggs (1 egg per sandwich)
2369,TJ's Organic Chicken Drumsticks
2370,TJ's BBQ Rub and Seasoning with Coffee and Garlic
2371,"TJ's Pumpkin Pie, broken into pieces (reserve some of the crust edges for garnish)"
2372,scoops TJ's Super Premium French Vanilla Ice Cream
2373,Whipped Cream
2374,Juice from half of a TJ's Lemon
2375,"ripe TJ's D'Anjou Pear, peeled, halved and cored"
2376,TJ's Organic Grass Fed Plain Whole Milk Yogurt
2377,TJ's Gluten Free Cranberry Maple Nut Granola
2378,"leftover cooked TJ's Turkey, diced"
2379,TJ's Canned Corn
2380,TJ's Frozen Shelled Edamame
2381,TJ's Mirepoix
2382,carton TJ's Condensed Cream of Portabella Mushroom Soup (seasonal)
2383,(or more) TJ's Organic Low Sodium Chicken Broth
2384,"box TJ's Pie Crusts, both crusts defrosted"
2385,TJ's Olive Oil for sautéing
2386,TJ's Pie Pumpkin
2387,"TJ's Frozen Pie Crust, thawed according to package directions"
2388,to 1 cup whipping cream (use more for a larger Pie Pumpkin)
2389,"TJ's Butter, melted"
2390,to 1 cup TJ's Organic Brown Sugar (use more for a larger Pie Pumpkin)
2391,"TJ's Large Eggs, lightly beaten"
2392,TJ's Pumpkin Pie Spice
2393,"Whipped cream, for garnish (optional)"
2394,"TJ's Organic Sweet Potatoes, peeled and diced"
2395,"TJ's Uncured Apple Smoked Bacon (or your favorite TJ's Bacon), chopped"
2396,"medium TJ's Yellow Onion, chopped"
2397,"TJ's Gala Apples or TJ's Granny Smith Apples, diced"
2398,bag TJ's Organic Kale
2399,TJ's Organic Maple Syrup
2400,TJ's Powdered Sugar
2401,TJ's Spiced Pumpkin Madeleine Cookies (seasonal)
2402,TJ's Organic Unsweetened Açaí Purée packet
2403,TJ's Frozen Organic Mixed Berry Blend
2404,TJ's Unsweetened Vanilla Almond Milk
2405,"TJ's Banana, sliced and divided"
2406,TJ's Toasted Coconut Granola
2407,"TJ's Fancy Medjool Dates, chopped"
2408,scoop of your favorite protein powder (optional)
2409,"(1 jar) TJ's Creamy Salted Peanut Butter, stirred"
2410,"TJ's Organic Cane Sugar, plus more for rolling cookies"
2411,TJ's Baking Soda
2412,"TJ's Dark Chocolate Peanut Butter Cups, wrappers removed"
2413,TJ's Pizza Dough
2414,"TJ's All-Purpose Flour, for work surface"
2415,"TJ's Olive Oil, plus more for brushing pizza crust"
2416,(1 pound) TJ's Organic Grass Fed Ground Beef
2417,TJ's Organic Sweet Bread & Butter Pickles
2418,"TJ's Organic Ketchup & Yellow Mustard, for garnish"
2419,"TJ's Cinnamon Graham Crackers, crumbled"
2420,"(1 cup) TJ's Unsalted Butter, melted and divided"
2421,TJ's Chocolate Peppermint Loaf & Baking Mix (seasonal)
2422,TJ's Mini Marshmallows (seasonal)
2423,TJ's Ground Chicken
2424,bag TJ's Diced Onions
2425,TJ's Rice Vinegar
2426,"TJ's Ginger, grated"
2427,"TJ's Chile & Garlic Cashews, chopped"
2428,TJ's salt
2429,TJ's Ground Pepper
2430,head TJ's Iceberg Lettuce
2431,TJ's Crunchy Cinnamon Squares Cereal
2432,bag TJ's Marshmallows (seasonal)
2433,"TJ's Dark Chocolate Peanut Butter Cups, cut into halves"
2434,TJ's Truffle Brownie Mix
2435,"container TJ's Peanut Butter Cups, unwrapped"
2436,"TJ's Fresh Strawberries, roughly chopped, plus 2 whole strawberries for garnish"
2437,TJ's Brewed Ginger Beer
2438,of your favorite TJ's Tequila
2439,Juice of 2 TJ's Limes
2440,TJ's Plain Sparkling Mineral Water
2441,"boxes TJ's Pie Crusts, thawed"
2442,"bags TJ's Peach Slices, thawed"
2443,"TJ's Brown Sugar, plus more for sprinkling"
2444,TJ's Ground Ginger (optional)
2445,You will also need an 11x15-inch rimmed baking sheet
2446,scoops TJ's Cookie Butter Ice Cream or TJ's French Vanilla Ice Cream
2447,TJ's Fleur de Sel Caramel Sauce
2448,TJ's Speculoos Cookies
2449,Whipped Light Cream
2450,"trays TJs Channa Masala, microwaved according to package directions"
2451,slices TJ's Sliced French Brioche
2452,TJ's Cookie Butter
2453,"TJ's Banana, sliced"
2454,TJ's Bagels cut in half (for a total of 6)
2455,jar TJ's Pizza sauce
2456,pieces TJ's Pepperoni
2457,"pieces TJ's Fully Cooked Uncured Apple Smoked Bacon, chopped"
2458,bottle Secco Peach Bellini
2459,TJ's Frozen Freestone Peach Slices
2460,TJ's Organic Mint for garnish (optional)
2461,TJ's Cuban Style Citrus Garlic Bowl
2462,TJ's Corn & Wheat Tortillas
2463,Your favorite TJ's Salsa
2464,TJ's Cilantro (for optional garnish)
2465,"TJ's Jalapeño, sliced (for optional garnish)"
2466,bag TJ's Chickenless Mandarin Orange Morsels
2467,"scant 1/3 cup TJ's Pineapple Tidbits, defrosted"
2468,TJ's Matcha Green Tea Single-Serve Packages
2469,TJ's Non-Dairy Oat Beverage
2470,TJ's Coconut Water
2471,(about 12) TJ's Organic Cut and Peeled Carrots
2472,"TJ's Strawberries, hulled"
2473,TJ's Frozen Pineapple Tidbits
2474,"TJ's Banana, frozen"
2475,TJ's Plain Greek Yogurt
2476,bottle (32 ounces) TJ's Organic Lemonade
2477,"TJ's French Sparkling Limeade, chilled"
2478,"TJ's 100% Cherry Juice, chilled"
2479,"TJ's Blanc de Blancs Sparkling wine (or TJ's Plain Sparkling Spring Water), chilled"
2480,"Sliced lemons and limes, for garnish (optional)"
2481,TJ's Acerola Juice Shot
2482,TJ's Mango Nectar
2483,TJ's Unsweetened Coconut Beverage
2484,crumbled TJ's Freeze Dried Strawberries
2485,"TJ's Lime wedge and fresh Mint, for garnish (optional)"
2486,(2 packages) TJ’s Frozen Raspberries
2487,"TJ’s Basil Leaves, plus more for garnish"
2488,bottle TJ’s Organic Lemonade
2489,"TJ’s Lemons, sliced into rounds for garnish"
2490,"TJ's Delicata Squash, halved lenghtwise and de-seeded (or substitute 3 cups of your favorite peeled & cubed squash)"
2491,TJ's Organic Brown Rice & Quinoa Fusilli Pasta
2492,TJ's Organic Pomegranate Seeds
2493,box TJ's Gone Bananas
2494,Bags TJ's Cut Butternut Squash
2495,TJ's Hatch Chopped Green Chiles
2496,1/2 Teaspoon TJ's Taco Seasoning
2497,1/2 Cups TJ's Enchilada Sauce divided
2498,TJ's Shredded Fancy Mexican Style Cheese Blend divided
2499,TJ's Corn Tortillas
2500,"TJ's Green Onions diced, for garnish"
2501,"ripe TJ's Avocado, diced, for garnish"
2502,TJ's Sea Salt to taste
2503,(6 oz) can TJ's Wild Alaskan Pink Salmon
2504,TJ's Unbleached All Purpose Flour
2505,"shredded TJ's Baby Swiss Cheese, divided"
2506,TJ's Sea Salt Crystals
2507,TJ's Black Peppercorns
2508,TJ's Everyday Seasoning
2509,diced TJ's Shallots
2510,TJ's Large Brown Eggs
2511,"TJ's Frozen Chopped Spinach, defrosted and water squeezed out"
2512,TJ's Organic Tricolor Radiatore Pasta
2513,1/2 cup TJ's Unsweetened Almond Beverage
2514,TJ's Raw Cashews
2515,TJ's Nutritional Yeast
2516,Juice of 1/2 a TJ's Lemon
2517,TJ's Turmeric Powder
2518,TJ's Yellow Mustard
2519,Cayenne Pepper
2520,Your favorite TJ's Olive Oil
2521,TJ's Limes
2522,TJ's Bloody Mary Mixer
2523,TJ's Habanero Hot Sauce
2524,ice-cold can TJ's Simpler Times Lager (or your favorite lager)
2525,Uncured Apple Smoked Bacon
2526,Trader Joe's Butter Croissants
2527,TJ's Speculoos Cookie Butter
2528,to 2 Tablespoons TJ's Butter
2529,"TJ's Organic Midnight Moo Chocolate Flavored Syrup, to taste"
2530,TJ's Chile Lime Seasoning
2531,"TJ's Lime (1 for .5 oz juice, 1 for garnish & glass prep)"
2532,"TJ's Mango, peeled, pitted & coarsely chopped"
2533,TJ's Margarita Mixer
2534,Silver Tequila (optional)
2535,"TJ's Shaved Brussels Sprouts, lightly sautéed"
2536,slices TJ's Multigrain Sliced Bread or TJ's Sprouted Wheat Sourdough Bread
2537,"TJ's Sharp Cheddar, shredded"
2538,"slices TJ's Uncured Applewood Smoked Bacon, cooked"
2539,"large TJ's Peaches, firm with a little give"
2540,1/2 Tbsp TJ's Extra Virgin California Olive Oil
2541,diced TJ's Sliced Roast Chicken Breast with Rib Meat
2542,TJ's Organic Blueberries
2543,TJ's Crumbled Goat Cheese
2544,TJ's Fat Free Balsamic Vinaigrette
2545,"TJ's Limes, 1 sliced for garnish"
2546,"TJ's Limeade (or TJ's Organic Jalapeño Limeade, if you enjoy a kick!)"
2547,(4 shots) TJ's Reposado Distinqt Tequila (optional)
2548,TJ's Organic Frozen Mango Chunks
2549,"TJ's Orange, juice only"
2550,TJ's Agave Sweetener
2551,slices TJ's Cinnamon Raisin Bread
2552,"TJ's Camembert, rind removed"
2553,slices (thin) TJ's Apple
2554,slices TJ's Prosciutto
2555,I slice of your favorite TJ's Multigrain Bread
2556,"TJ's Caved Aged Blue Cheese, crumbled"
2557,TJ's diced Dried Apricots
2558,"TJ's Sweet and Spicy Pecans, chopped"
2559,bag TJ's Italian Farfalle
2560,(4oz) TJ's Mascarpone
2561,TJ's Genova Pesto
2562,TJ's Roasted & Salted Pecan Halves
2563,TJ's Organic Broccoli Florets (fresh not frozen)
2564,box TJ's Raspberry Stars Shortbread Cookies (seasonal)
2565,"TJ's 72% Dark Chocolate Pound Plus Bar, broken into small pieces"
2566,TJ's Dry Rubbed Bacon OR TJ's Uncured Fully Cooked Bacon
2567,slices TJ's Gluten Free Whole Grain Bread
2568,TJ's Fresh Pre-Sliced Mozzarella Cheese Log
2569,TJ's Organic Baby Lettuce
2570,1/4 ounce TJ's Vodka Of The Gods
2571,"TJ's Lemon, sliced"
2572,"TJ's Celery Stalk, rinsed and trimmed"
2573,"TJ's Colossal Olives Hand Stuffed With Garlic Cloves, plus one tablespoon brine from jar (optional)"
2574,"of a TJ's Pound Plus 72% Dark Chocolate Bar, broken into pieces"
2575,"TJ's Pumpkin Pie, frozen for 1 hour"
2576,"Crunchy garnish of your choice: Sea Salt, Sliced Almonds, Sweet & Spicy Pecans, Pistachios, Sunflower Seeds..."
2577,fl. oz. TJ's Organic Cold Pressed Green Juice Beverage
2578,heaping cup TJ's Frozen Pineapple Tidbits
2579,TJ's Oven Toasted Old Fashioned Organic Oats
2580,Handful ice cubes
2581,large tub (32 oz) TJ's Honey Greek Yogurt (or four 8 oz tubs)
2582,"(1 lb) container TJ's Strawberries, rinsed"
2583,(12 oz) package TJ's Frozen Organic Blueberries
2584,TJ's Organic Mint
2585,You will also need 10 wooden craft sticks and 10 small paper cups to use as molds
2586,TJ's Sparkling Cranberry Juice
2587,TJ's Sparkling Apple Cider
2588,"Orange slices, for garnish (optional)"
2589,TJ's Kentucky Bourbon Straight Whiskey
2590,squeeze TJ's Multi-Floral and Clover Honey
2591,TJ's Sparkling Black Tea with Peach Juice Beverage
2592,TJ's Lemon Slice
2593,TJ's Canola Oil Spray or Coconut Oil Spray
2594,box TJ's Mochi Cake Mix
2595,water (room temperature)
2596,TJ's Unsweetened Cocoa Powder
2597,1/2 cups TJ's Semi-Sweet Chocolate Chips
2598,"TJ's Roma tomatoes, diced"
2599,TJ's Maple Espresso Black Tea Blend teabags
2600,"Your favorite milk or non-dairy beverage, warmed"
2601,bags TJ's Marshmallows (seasonal)
2602,"bag TJ's Ridge Cut Potato Chips with Sea Salt, crushed"
2603,bag TJ's Bite-Sized Candy Coated Milk Chocolate Candies or TJ's Candy Coated Milk Chocolate Dipped Peanuts
2604,box TJ's Gluten Free Pumpkin Bread & Muffin Baking Mix
2605,TJ's Organic Pumpkin
2606,TJ's Organic Chia Seeds
2607,TJ's Super Premium Pumpkin Ice Cream
2608,TJ's Candied Pecans
2609,box TJ's Blondie Bar Baking Mix
2610,"bars Trader Joe's Milk Chocolate, roughly chopped"
2611,your favorite TJ's Maple Syrup
2612,jar TJ's Organic Reduced Sugar Raspberry Preserves
2613,"bag TJ's Organic Frozen Mango Chunks, thawed"
2614,"TJ's Organic Biscuits, baked and cooled"
2615,TJ's Organic Reduced Fat Coconut Milk
2616,"TJ's Marshmallows, cut in half"
2617,"Your favorite TJ's cookies, for dipping"
2618,bag TJ's Quick Cook Farro
2619,bag TJ's Butter Lettuce
2620,"TJ's Balsamic Vinaigrette, plus more for serving"
2621,"jar TJ's Fire Roasted Red Peppers, sliced"
2622,jar TJ's Grilled Artichoke Halves
2623,jar TJ's Pitted Greek Kalamata Olives
2624,TJ's Pitted Green Olives
2625,container TJ's Ciliegene Whole Milk Fresh Mozzarella
2626,of your favorite TJ's Salame
2627,16 oz. package your favorite TJ's Tofu
2628,TJ's Coconut Aminos or Soy Sauce
2629,TJ's Chicken Tikka Masala OR Vegan Tikka Masala
2630,TJ's Flour Tortillas
2631,"TJ's Organic Peas, heated according to package directions and drained"
2632,TJ’s Organic Mango Chutney
2633,TJ's Plain Yogurt
2634,"Fresh Cilantro, chopped"
2635,TJ's Turkey Burgers
2636,TJ's Broccoli Kale Slaw Complete Salad Kit
2637,TJ's Gourmet White Hamburger Buns or TJ's Gluten Free Hamburger Buns
2638,TJ's Ridge Cut Potato Chips (optional)
2639,plus 1/4 cup TJ's Organic Sriracha & Roasted Garlic BBQ Sauce
2640,TJ's Plain Whole Milk Greek Yogurt
2641,TJ's Organic Apple Cider Vinegar
2642,bag TJ's Organic Shredded Green & Red Cabbage with Orange Carrots
2643,"bunch TJ's Cilantro, chopped"
2644,"TJ's Coconut Oil, divided"
2645,"bag TJ's Mango Chunks, thawed"
2646,"bag TJ's Uncooked Wild Argentinian Red Shrimp, thawed"
2647,"TJ's Pepitas or Sunflower Seeds, for garnish"
2648,bag TJ's Korean Inspired Bulgogi Beef Fried Rice with Kimchi
2649,TJ's Green Onions (green parts only) thinly sliced
2650,"TJ's Portabella Mushrooms, wiped with a damp cloth, stems removed"
2651,slices TJ's Provolone Cheese
2652,"TJ's Roasted Red Bell Peppers, thinly sliced"
2653,"of your favorite TJ's Artisan Rolls, baked according to package directions"
2654,TJ's Organic Baby Lettuce Mix
2655,"TJ's Vegan Kale, Cashew & Basil Pesto"
2656,"TJ's Organic Sugar, plus more for sprinkling"
2657,TJ's Frozen Blueberries (do not thaw)
2658,"TJ's Cultured Butter, for serving (optional, but encouraged)"
2659,"large TJ's Butternut Squash (seasonally available), peeled, sliced lengthwise and cleaned of seeds and string"
2660,TJ's Olive Oil Cooking Spray
2661,jars TJ's Alfredo Sauce
2662,"TJ's Chopped Frozen Spinach, defrosted and squeezed of some water"
2663,TJ's Traditional Ricotta Cheese
2664,TJ's Nutmeg (seasonally available)
2665,sheets TJ's No Boil Lasagna Noodles
2666,TJ's Grated Parmigiano Reggiano Cheese
2667,TJ's Ricotta & Lemon Zest Ravioli (limited)
2668,TJ's Organic Italian Dressing
2669,TJ's Lemon Pepper
2670,TJ's Dry Toasted Pine Nuts OR TJ's Roasted Not So Salty Cashew Pieces
2671,"Uncured Apple Smoked Bacon, cooked crispy, drained and chopped into small pieces"
2672,"TJ's Cannellini White Kidney Beans, rinsed, drained and pureed until smooth"
2673,tub (1 cup) TJ's Whole Milk Ricotta
2674,"TJ's Grated Parmesan, divided"
2675,"medium cloves TJ's Premium Peeled Garlic, minced"
2676,dried TJ's Basil
2677,"TJ's Red Chili Pepper Flakes, or more to taste"
2678,"TJ's Organic Frozen Peas, defrosted and drained"
2679,"TJ's Organic Low Sodium Chicken Broth, divided"
2680,box TJ's No Boil Italian Lasagna Noodles
2681,"(about 1 pound) TJ's Sweet OR Hot Italian Sausage, casing removed"
2682,3/4 jars TJ's Tomato Basil Marinara
2683,TJ's Whole Milk Ricotta Cheese
2684,"Fresh Basil, shredded, for garnish (optional)"
2685,"TJ's Organic Yellow Onion, diced"
2686,"TJ's Organic Carrots, diced"
2687,"TJ's Organic Garlic, diced"
2688,TJ's Organic Diced No Salt Added Tomatoes
2689,"sprigs Rosemary, de-stemmed and chopped"
2690,"Sage leaves, finely chopped"
2691,"of your favorite TJ's Pasta, cooked"
2692,TJ's Battered Fish Nuggets
2693,TJ's Organic Tomatoes on the Vine
2694,TJ's Green Dragon Hot Sauce
2695,TJ's Garlic & Herb Pizza Dough
2696,heads TJ's Fresh Garlic
2697,TJ's Dutch Yellow Potatoes
2698,stems TJ's Fresh Rosemary
2699,"bar TJ's Pound Plus Milk Chocolate, broken into chunks"
2700,"1/2 cups TJ's Butter Toffee Pretzels (seasonal), divided"
2701,"1/2 cups TJ's Mini Marshmallows, divided"
2702,container Crème Fraîche
2703,Zest and juice of 1 TJ's Lemon
2704,(1 pound) TJ's Farfalle Pasta
2705,TJ's Frozen Peas
2706,"rolls (1 box) TJ's Pie Crust, defrosted in fridge overnight"
2707,bag (1 1/2 cups) TJ's Frozen Wild Boreal Blueberries
2708,"TJ's Lemons, zested"
2709,TJ's Lemon Curd
2710,bag TJ's Organic Corn Chip Dippers
2711,"TJ's Organic Vegetarian Chili, heated according to package directions"
2712,TJ's Shredded Three Cheese Mexican Blend
2713,TJ's Hot & Sweet Jalapeños
2714,large TJ’s Eggs
2715,Sunflower Oil
2716,1/2 cups TJ’s 2% Milk
2717,boxes TJ’s Cornbread Mix
2718,"TJ’s Sharp Cheddar Cheese, shredded"
2719,TJ’s Fully Cooked Uncured Applewood Smoked Bacon
2720,(7.5 oz.) Crème Fraiche
2721,(8 oz.) Mascarpone
2722,Dijon Mustard
2723,TJ's Steamed & Fully Cooked Lentils
2724,TJ's Organic Crumbled Feta Cheese
2725,container TJ's Bruschetta Sauce
2726,TJ's Chevre Fine Herbs Goat Cheese
2727,"Your favorite raw green vegetables & fruit (we used green bell pepper, snap peas, Persian cucumbers, baby broccoli, green grapes) and/or your favorite cooked green vegetables (blanched asparagus, sautéed shishito peppers)"
2728,TJ's Dry Roasted & Salted Pistachio Nutmeats
2729,Your favorite TJ's Green Olives
2730,TJ's English Muffins
2731,TJ's Organic Arugula
2732,"TJ's Egg Frittata, microwaved according to package instructions"
2733,"slices TJ's Fully Cooked Bacon, microwaved according to package instructions"
2734,"TJ's Tomato, thinly sliced"
2735,"TJ's Olive Oil, divided"
2736,"TJ's Soy Chorizo, removed from casing"
2737,TJ's Extra Large Eggs
2738,TJ's Sea Salt & Black Pepper
2739,"TJ's Corn & Wheat Tortillas, or your favorite TJ's tortillas"
2740,TJ's Shredded 3 Cheese Blend
2741,TJ's Mild or Hot Pico de Gallo Salsa
2742,"TJ's Avocado, cubed, for garnish"
2743,bag Organic Elote Corn Chip Dippers
2744,TJ's Unbleached Enriched All-Purpose Flour
2745,TJ's Everything But The Elote Seasoning Blend
2746,"large TJ's Eggs, whisked"
2747,TJ's Organic Boneless & Skinless Chicken Tenders
2748,Your favorite TJ's sauce for dipping
2749,TJ's Organic Popping Corn
2750,TJ's Everything but the Elote Seasoning Blend
2751,"quart TJ's Super Premium French Vanilla Ice Cream, softened"
2752,jars TJ's Lemon curd
2753,"TJ's Wild Boreal Blueberries, thawed and drained"
2754,box TJ's Blueberry Waffles
2755,ripe TJ's Bananas
2756,"TJ's Organic Pure Bourbon Vanilla Flavor (for best results, do not substitute vanilla extract)"
2757,"(6-8 cubes) TJ's Watermelon, plus a few more cubes for garnish"
2758,of your favorite TJ's Vodka
2759,TJ's Sparkling Watermelon Juice (seasonal)
2760,container TJ's Old Fashioned Potato Salad
2761,"TJ’s Persian Cucumber, thinly sliced"
2762,"TJ’s Red Bell Pepper, cored, de-seeded and diced"
2763,TJ’s Feta Cheese Crumbles
2764,"jar TJ’s Kalamata Olives, drained and sliced in half"
2765,"TJ’s Fresh Parsley, chopped"
2766,"TJ's Traditional Tunisian Harissa (or more, if you're feeling brave!)"
2767,"slices TJ's Uncured Apple Smoked Bacon, cooked and crumbled"
2768,TJ's Butternut Squash Zigzags
2769,"TJ's Organic Peas, thawed"
2770,bottle TJ's Yellow Curry Sauce
2771,bags TJ's Cauliflower Gnocchi
2772,TJ's Olive Oil or Ghee
2773,"Handful TJ's Fresh Basil, chopped, for garnish"
2774,"Garlic Naan Crackers, for serving (optional)"
2775,"your favorite short cut of TJ's Pasta (Macaroni, Farfalle, Fusilli, etc.)"
2776,"(8 oz.) TJ's Cream Cheese, cubed"
2777,Dash of TJ's Garlic Powder (optional)
2778,1/2 bags TJ's Shredded Unexpected Cheddar
2779,"sliced TJ's Green Onions and crumbled TJ's Fully Cooked Bacon, for garnish"
2780,TJ's Canola Oil or Olive Oil
2781,lb. TJ's Ground Chicken or Ground Beef
2782,packet TJ's Taco Seasoning Mix (use the whole packet if you like it really spicy)
2783,TJ's Organic Stone Ground Yellow Corn Taco Shells
2784,tub TJ's Sour Cream
2785,jar TJ's Organic Thick & Chunky Salsa
2786,"of a TJs Red Onion, diced"
2787,"Ripe TJ's Avocados, peeled and cubed"
2788,TJ's Pickled Fermented Jalapeño Slices
2789,TJ's Pumpkin Pie Pumpkin (seasonal) or your favorite TJ's squash
2790,whole TJ's Chevre Goat Cheese Log (5 oz.)
2791,"TJ's Raw Pumpkin Seeds, dry toasted"
2792,TJ's Canola Oil Spray (to grease sheet pan)
2793,3/4 cup TJ's Organic Cane Sugar
2794,1/2 teaspoons TJ's Sea Salt
2795,1/4 cups TJ's Organic Spanish Extra Virgin Olive Oil (or your favorite TJ's Extra Virgin Olive Oil)
2796,juice from 12-14 TJ's Clementines OR 1/2 cup orange juice
2797,"zest from TJ's Clementines OR oranges, plus more for garnish"
2798,"(1/2 cup) TJ's Unsalted Butter, softened"
2799,2/3 cup TJ's Organic Powdered Sugar
2800,TJ's Vanilla Paste
2801,"TJ's Organic Garbanzo beans, drained"
2802,TJ's Raw Cashew Pieces
2803,Dash TJ's Garlic Powder
2804,bag TJ's Organic Romaine Salad
2805,TJ's Vegan Caesar Dressing
2806,"TJ's Lemon, cut into wedges"
2807,chopped TJ's Fresh Parsley
2808,"TJ's Organic Garlic Powder OR 1 clove TJ's Garlic, minced"
2809,slices TJ's Organic White Bread (or your favorite TJ's sandwich bread)
2810,"heaping cup TJ's Shredded Unexpected Cheddar, divided"
2811,(12 oz.) TJ's Cut Butternut Squash
2812,"(16 oz.) TJ's Brussels Sprouts, trimmed and halved"
2813,"TJ's Red Onion, cut into chunks"
2814,"TJ's Everything But The Leftovers Seasoning, divided (seasonal)"
2815,"TJ's Turkey Cutlets (4-5 cutlets), patted dry"
2816,TJ's Olive oil
